customer_id,age_group,city,occupation,gender,marital status,avg_income,month_avg_spend ,avg_income_utilization_monthly
ATQCUS2373,25-34,Chennai,Salaried IT Employees,Female,Married,64437,19279,29.92%
ATQCUS2374,25-34,Chennai,Salaried IT Employees,Female,Married,63705,20254,31.79%
ATQCUS2375,25-34,Chennai,Salaried IT Employees,Female,Married,64637,22412,34.67%
ATQCUS2376,25-34,Chennai,Salaried IT Employees,Female,Married,61872,20699,33.45%
ATQCUS2377,25-34,Chennai,Salaried IT Employees,Female,Married,61140,21509,35.18%
ATQCUS2378,25-34,Chennai,Salaried IT Employees,Female,Married,63357,21573,34.05%
ATQCUS2379,25-34,Chennai,Salaried IT Employees,Female,Married,62834,22654,36.05%
ATQCUS2380,25-34,Chennai,Salaried IT Employees,Female,Married,64271,22377,34.82%
ATQCUS2381,25-34,Chennai,Salaried IT Employees,Female,Married,63038,20657,32.77%
ATQCUS2382,25-34,Chennai,Salaried IT Employees,Female,Married,65280,21833,33.45%
ATQCUS2383,25-34,Chennai,Salaried IT Employees,Female,Married,60692,21803,35.92%
ATQCUS2384,25-34,Chennai,Salaried IT Employees,Female,Married,64304,22141,34.43%
ATQCUS2385,25-34,Chennai,Salaried IT Employees,Female,Married,62563,21868,34.95%
ATQCUS2386,25-34,Chennai,Salaried IT Employees,Female,Married,61631,21999,35.70%
ATQCUS2387,25-34,Chennai,Salaried IT Employees,Female,Married,64856,21878,33.73%
ATQCUS2388,25-34,Chennai,Salaried IT Employees,Female,Married,60862,21486,35.30%
ATQCUS2389,25-34,Chennai,Salaried IT Employees,Female,Married,64254,22819,35.51%
ATQCUS2390,25-34,Chennai,Salaried Other Employees,Female,Married,36368,10387,28.56%
ATQCUS2391,25-34,Chennai,Salaried Other Employees,Female,Married,38867,12036,30.97%
ATQCUS2392,25-34,Chennai,Salaried Other Employees,Female,Married,39497,11280,28.56%
ATQCUS2393,25-34,Chennai,Salaried Other Employees,Female,Married,38362,10776,28.09%
ATQCUS2394,25-34,Chennai,Salaried Other Employees,Female,Married,38434,11367,29.58%
ATQCUS2395,25-34,Chennai,Salaried Other Employees,Female,Married,38019,10758,28.30%
ATQCUS2396,25-34,Chennai,Salaried Other Employees,Female,Married,37694,11486,30.47%
ATQCUS2397,25-34,Chennai,Salaried Other Employees,Female,Married,40019,11167,27.90%
ATQCUS2398,25-34,Chennai,Salaried Other Employees,Female,Married,40550,11416,28.15%
ATQCUS2399,25-34,Chennai,Salaried Other Employees,Female,Married,38912,10869,27.93%
ATQCUS2400,25-34,Chennai,Salaried Other Employees,Female,Married,40586,12339,30.40%
ATQCUS2401,25-34,Chennai,Salaried Other Employees,Female,Married,38703,10913,28.20%
ATQCUS2402,25-34,Chennai,Salaried Other Employees,Female,Married,37645,11107,29.50%
ATQCUS2403,25-34,Chennai,Salaried Other Employees,Female,Married,39590,11795,29.79%
ATQCUS2404,25-34,Chennai,Salaried Other Employees,Female,Married,41894,12726,30.38%
ATQCUS2405,25-34,Chennai,Salaried Other Employees,Female,Married,37886,12062,31.84%
ATQCUS2406,25-34,Chennai,Salaried Other Employees,Female,Married,39315,11078,28.18%
ATQCUS2407,25-34,Chennai,Salaried Other Employees,Female,Married,41540,11553,27.81%
ATQCUS2408,25-34,Chennai,Salaried Other Employees,Female,Married,41350,11315,27.36%
ATQCUS2409,25-34,Chennai,Salaried Other Employees,Female,Married,36313,10139,27.92%
ATQCUS2410,25-34,Chennai,Salaried Other Employees,Female,Married,39718,11622,29.26%
ATQCUS2411,25-34,Chennai,Salaried Other Employees,Female,Married,37624,9714,25.82%
ATQCUS2412,25-34,Chennai,Salaried Other Employees,Female,Married,39722,11165,28.11%
ATQCUS2413,25-34,Chennai,Salaried Other Employees,Female,Married,39939,10887,27.26%
ATQCUS2414,25-34,Chennai,Salaried Other Employees,Female,Married,37497,10977,29.27%
ATQCUS2415,25-34,Chennai,Salaried Other Employees,Female,Married,37392,11556,30.91%
ATQCUS2416,25-34,Chennai,Salaried Other Employees,Female,Married,39309,9753,24.81%
ATQCUS2417,25-34,Chennai,Salaried Other Employees,Female,Married,41093,11075,26.95%
ATQCUS2418,25-34,Chennai,Salaried Other Employees,Female,Married,36739,9155,24.92%
ATQCUS2419,25-34,Chennai,Business Owners,Female,Married,65713,14088,21.44%
ATQCUS2420,25-34,Chennai,Business Owners,Female,Married,66256,14962,22.58%
ATQCUS2421,25-34,Chennai,Business Owners,Female,Married,70539,14059,19.93%
ATQCUS2422,25-34,Chennai,Business Owners,Female,Married,69149,14784,21.38%
ATQCUS2423,25-34,Chennai,Business Owners,Female,Married,65682,13820,21.04%
ATQCUS2424,25-34,Chennai,Business Owners,Female,Married,70180,14924,21.26%
ATQCUS2425,25-34,Chennai,Business Owners,Female,Married,66978,14330,21.40%
ATQCUS2426,25-34,Chennai,Business Owners,Female,Married,65713,13785,20.98%
ATQCUS2427,25-34,Chennai,Business Owners,Female,Married,73119,16373,22.39%
ATQCUS2428,25-34,Chennai,Freelancers,Female,Married,36810,10951,29.75%
ATQCUS2429,25-34,Chennai,Freelancers,Female,Married,37359,11574,30.98%
ATQCUS2430,25-34,Chennai,Freelancers,Female,Married,33565,9797,29.19%
ATQCUS2431,25-34,Chennai,Freelancers,Female,Married,35389,10000,28.26%
ATQCUS2432,25-34,Chennai,Freelancers,Female,Married,34079,10038,29.45%
ATQCUS2433,25-34,Chennai,Freelancers,Female,Married,34569,11393,32.96%
ATQCUS2434,25-34,Chennai,Freelancers,Female,Married,35177,10978,31.21%
ATQCUS2435,25-34,Chennai,Freelancers,Female,Married,36434,10929,30.00%
ATQCUS2436,25-34,Chennai,Freelancers,Female,Married,32925,10327,31.36%
ATQCUS2437,25-34,Chennai,Freelancers,Female,Married,32675,10226,31.30%
ATQCUS2438,25-34,Chennai,Freelancers,Female,Married,33528,10235,30.53%
ATQCUS2439,25-34,Chennai,Freelancers,Female,Married,33929,10717,31.59%
ATQCUS2440,25-34,Chennai,Government Employees,Female,Married,51842,10964,21.15%
ATQCUS2441,25-34,Chennai,Government Employees,Female,Married,49531,9854,19.89%
ATQCUS2442,25-34,Chennai,Government Employees,Female,Married,54575,11287,20.68%
ATQCUS2443,25-34,Chennai,Government Employees,Female,Married,52501,10367,19.75%
ATQCUS2444,25-34,Chennai,Government Employees,Female,Married,53524,9569,17.88%
ATQCUS2445,25-34,Chennai,Government Employees,Female,Married,53433,11315,21.18%
ATQCUS2446,25-34,Chennai,Government Employees,Female,Married,51193,9462,18.48%
ATQCUS2447,25-34,Chennai,Government Employees,Female,Married,53555,10267,19.17%
ATQCUS2448,25-34,Chennai,Government Employees,Female,Married,54153,11954,22.07%
ATQCUS2449,25-34,Chennai,Government Employees,Female,Married,52770,9883,18.73%
ATQCUS2450,25-34,Chennai,Government Employees,Female,Married,51512,9170,17.80%
ATQCUS2451,25-34,Chennai,Government Employees,Female,Married,53694,10450,19.46%
ATQCUS2452,25-34,Chennai,Government Employees,Female,Married,53916,9508,17.63%
ATQCUS2453,25-34,Chennai,Government Employees,Female,Married,50571,10562,20.88%
ATQCUS2454,25-34,Chennai,Government Employees,Female,Married,49965,9818,19.65%
ATQCUS2455,25-34,Chennai,Government Employees,Female,Married,51221,10056,19.63%
ATQCUS2456,25-34,Chennai,Government Employees,Female,Married,52433,10341,19.72%
ATQCUS2457,25-34,Hyderabad,Salaried IT Employees,Female,Married,62042,26275,42.35%
ATQCUS2458,25-34,Hyderabad,Salaried IT Employees,Female,Married,58588,25257,43.11%
ATQCUS2459,25-34,Hyderabad,Salaried IT Employees,Female,Married,66471,26437,39.77%
ATQCUS2460,25-34,Hyderabad,Salaried IT Employees,Female,Married,65529,25969,39.63%
ATQCUS2461,25-34,Hyderabad,Salaried IT Employees,Female,Married,63873,25644,40.15%
ATQCUS2462,25-34,Hyderabad,Salaried IT Employees,Female,Married,65608,26442,40.30%
ATQCUS2463,25-34,Hyderabad,Salaried IT Employees,Female,Married,62525,23776,38.03%
ATQCUS2464,25-34,Hyderabad,Salaried IT Employees,Female,Married,65154,26613,40.85%
ATQCUS2465,25-34,Hyderabad,Salaried IT Employees,Female,Married,61733,24988,40.48%
ATQCUS2466,25-34,Hyderabad,Salaried IT Employees,Female,Married,62505,26183,41.89%
ATQCUS2467,25-34,Hyderabad,Salaried IT Employees,Female,Married,61591,26511,43.04%
ATQCUS2468,25-34,Hyderabad,Salaried IT Employees,Female,Married,62820,24581,39.13%
ATQCUS2469,25-34,Hyderabad,Salaried IT Employees,Female,Married,63338,23980,37.86%
ATQCUS2470,25-34,Hyderabad,Salaried IT Employees,Female,Married,63263,24306,38.42%
ATQCUS2471,25-34,Hyderabad,Salaried IT Employees,Female,Married,62585,25583,40.88%
ATQCUS2472,25-34,Hyderabad,Salaried IT Employees,Female,Married,58629,22084,37.67%
ATQCUS2473,25-34,Hyderabad,Salaried IT Employees,Female,Married,60303,23689,39.28%
ATQCUS2474,25-34,Hyderabad,Salaried IT Employees,Female,Married,62188,28236,45.40%
ATQCUS2475,25-34,Hyderabad,Salaried IT Employees,Female,Married,62949,27947,44.40%
ATQCUS2476,25-34,Hyderabad,Salaried IT Employees,Female,Married,61861,25260,40.83%
ATQCUS2477,25-34,Hyderabad,Salaried IT Employees,Female,Married,61137,25596,41.87%
ATQCUS2478,25-34,Hyderabad,Salaried IT Employees,Female,Married,61792,24259,39.26%
ATQCUS2479,25-34,Hyderabad,Salaried IT Employees,Female,Married,61744,25598,41.46%
ATQCUS2480,25-34,Hyderabad,Salaried IT Employees,Female,Married,60383,23604,39.09%
ATQCUS2481,25-34,Hyderabad,Salaried IT Employees,Female,Married,59679,25282,42.36%
ATQCUS2482,25-34,Hyderabad,Salaried Other Employees,Female,Married,39703,13886,34.97%
ATQCUS2483,25-34,Hyderabad,Salaried Other Employees,Female,Married,35925,11965,33.30%
ATQCUS2484,25-34,Hyderabad,Salaried Other Employees,Female,Married,38180,12440,32.58%
ATQCUS2485,25-34,Hyderabad,Salaried Other Employees,Female,Married,40800,14225,34.86%
ATQCUS2486,25-34,Hyderabad,Salaried Other Employees,Female,Married,38358,13539,35.30%
ATQCUS2487,25-34,Hyderabad,Salaried Other Employees,Female,Married,37497,12758,34.02%
ATQCUS2488,25-34,Hyderabad,Salaried Other Employees,Female,Married,40159,12279,30.58%
ATQCUS2489,25-34,Hyderabad,Salaried Other Employees,Female,Married,40827,14328,35.09%
ATQCUS2490,25-34,Hyderabad,Salaried Other Employees,Female,Married,37784,11297,29.90%
ATQCUS2491,25-34,Hyderabad,Salaried Other Employees,Female,Married,38231,12790,33.45%
ATQCUS2492,25-34,Hyderabad,Salaried Other Employees,Female,Married,40654,13781,33.90%
ATQCUS2493,25-34,Hyderabad,Salaried Other Employees,Female,Married,41039,13123,31.98%
ATQCUS2494,25-34,Hyderabad,Salaried Other Employees,Female,Married,40294,13911,34.52%
ATQCUS2495,25-34,Hyderabad,Salaried Other Employees,Female,Married,40548,13932,34.36%
ATQCUS2496,25-34,Hyderabad,Business Owners,Female,Married,68712,17373,25.28%
ATQCUS2497,25-34,Hyderabad,Business Owners,Female,Married,69449,17892,25.76%
ATQCUS2498,25-34,Hyderabad,Business Owners,Female,Married,69543,16395,23.58%
ATQCUS2499,25-34,Hyderabad,Business Owners,Female,Married,64731,17133,26.47%
ATQCUS2500,25-34,Hyderabad,Business Owners,Female,Married,71171,17928,25.19%
ATQCUS2501,25-34,Hyderabad,Business Owners,Female,Married,66946,18608,27.80%
ATQCUS2502,25-34,Hyderabad,Business Owners,Female,Married,66355,16491,24.85%
ATQCUS2503,25-34,Hyderabad,Business Owners,Female,Married,65602,15802,24.09%
ATQCUS2504,25-34,Hyderabad,Freelancers,Female,Married,35444,12232,34.51%
ATQCUS2505,25-34,Hyderabad,Freelancers,Female,Married,34283,12227,35.66%
ATQCUS2506,25-34,Hyderabad,Freelancers,Female,Married,34171,11386,33.32%
ATQCUS2507,25-34,Hyderabad,Freelancers,Female,Married,34915,11100,31.79%
ATQCUS2508,25-34,Hyderabad,Freelancers,Female,Married,35363,13646,38.59%
ATQCUS2509,25-34,Hyderabad,Freelancers,Female,Married,35408,12370,34.94%
ATQCUS2510,25-34,Hyderabad,Freelancers,Female,Married,34312,11959,34.85%
ATQCUS2511,25-34,Hyderabad,Freelancers,Female,Married,36801,11771,31.99%
ATQCUS2512,25-34,Hyderabad,Government Employees,Female,Married,52004,12160,23.38%
ATQCUS2513,25-34,Hyderabad,Government Employees,Female,Married,50774,11512,22.67%
ATQCUS2514,25-34,Hyderabad,Government Employees,Female,Married,50588,11565,22.86%
ATQCUS2515,25-34,Hyderabad,Government Employees,Female,Married,53522,11805,22.06%
ATQCUS2516,25-34,Hyderabad,Government Employees,Female,Married,53685,12694,23.65%
ATQCUS2517,25-34,Hyderabad,Government Employees,Female,Married,52419,12594,24.03%
ATQCUS2518,25-34,Hyderabad,Government Employees,Female,Married,54331,14398,26.50%
ATQCUS2519,25-34,Hyderabad,Government Employees,Female,Married,50316,11782,23.42%
ATQCUS2520,25-34,Hyderabad,Government Employees,Female,Married,53546,12800,23.91%
ATQCUS2521,25-34,Hyderabad,Government Employees,Female,Married,51713,12334,23.85%
ATQCUS2522,25-34,Hyderabad,Government Employees,Female,Married,50501,11855,23.47%
ATQCUS2523,35-45,Mumbai,Salaried IT Employees,Female,Married,67361,40876,60.68%
ATQCUS2524,35-45,Mumbai,Salaried IT Employees,Female,Married,68349,36437,53.31%
ATQCUS2525,35-45,Mumbai,Salaried IT Employees,Female,Married,62632,36671,58.55%
ATQCUS2526,35-45,Mumbai,Salaried IT Employees,Female,Married,64174,38717,60.33%
ATQCUS2527,35-45,Mumbai,Salaried IT Employees,Female,Married,70926,43881,61.87%
ATQCUS2528,35-45,Mumbai,Salaried IT Employees,Female,Married,60952,37134,60.92%
ATQCUS2529,35-45,Mumbai,Salaried IT Employees,Female,Married,66011,39758,60.23%
ATQCUS2530,35-45,Mumbai,Salaried IT Employees,Female,Married,70358,45855,65.17%
ATQCUS2531,35-45,Mumbai,Salaried IT Employees,Female,Married,65716,36802,56.00%
ATQCUS2532,35-45,Mumbai,Salaried IT Employees,Female,Married,61406,36853,60.02%
ATQCUS2533,35-45,Mumbai,Salaried IT Employees,Female,Married,69651,43039,61.79%
ATQCUS2534,35-45,Mumbai,Salaried IT Employees,Female,Married,65037,36278,55.78%
ATQCUS2535,35-45,Mumbai,Salaried IT Employees,Female,Married,66998,36309,54.19%
ATQCUS2536,35-45,Mumbai,Salaried IT Employees,Female,Married,63931,39133,61.21%
ATQCUS2537,35-45,Mumbai,Salaried IT Employees,Female,Married,63571,37996,59.77%
ATQCUS2538,35-45,Mumbai,Salaried IT Employees,Female,Married,65499,40013,61.09%
ATQCUS2539,35-45,Mumbai,Salaried IT Employees,Female,Married,67918,40044,58.96%
ATQCUS2540,35-45,Mumbai,Salaried IT Employees,Female,Married,62859,36799,58.54%
ATQCUS2541,35-45,Mumbai,Salaried IT Employees,Female,Married,62583,39378,62.92%
ATQCUS2542,35-45,Mumbai,Salaried IT Employees,Female,Married,67929,42954,63.23%
ATQCUS2543,35-45,Mumbai,Salaried IT Employees,Female,Married,62496,35621,57.00%
ATQCUS2544,35-45,Mumbai,Salaried IT Employees,Female,Married,66468,38204,57.48%
ATQCUS2545,35-45,Mumbai,Salaried IT Employees,Female,Married,62789,39388,62.73%
ATQCUS2546,35-45,Mumbai,Salaried IT Employees,Female,Married,70372,38912,55.29%
ATQCUS2547,35-45,Mumbai,Salaried IT Employees,Female,Married,65092,43325,66.56%
ATQCUS2548,35-45,Mumbai,Salaried IT Employees,Female,Married,63175,38480,60.91%
ATQCUS2549,35-45,Mumbai,Salaried IT Employees,Female,Married,66339,41139,62.01%
ATQCUS2550,35-45,Mumbai,Salaried IT Employees,Female,Married,61641,35594,57.74%
ATQCUS2551,35-45,Mumbai,Salaried IT Employees,Female,Married,69966,43342,61.95%
ATQCUS2552,35-45,Mumbai,Salaried IT Employees,Female,Married,61449,38095,61.99%
ATQCUS2553,35-45,Mumbai,Salaried IT Employees,Female,Married,61309,39561,64.53%
ATQCUS2554,35-45,Mumbai,Salaried IT Employees,Female,Married,63673,36988,58.09%
ATQCUS2555,35-45,Mumbai,Salaried IT Employees,Female,Married,70527,44462,63.04%
ATQCUS2556,35-45,Mumbai,Salaried IT Employees,Female,Married,70247,42824,60.96%
ATQCUS2557,35-45,Mumbai,Salaried IT Employees,Female,Married,67371,42407,62.95%
ATQCUS2558,35-45,Mumbai,Salaried IT Employees,Female,Married,64578,37457,58.00%
ATQCUS2559,35-45,Mumbai,Salaried IT Employees,Female,Married,67008,39886,59.52%
ATQCUS2560,35-45,Mumbai,Salaried IT Employees,Female,Married,70240,38973,55.49%
ATQCUS2561,35-45,Mumbai,Salaried IT Employees,Female,Married,68458,38203,55.81%
ATQCUS2562,35-45,Mumbai,Salaried IT Employees,Female,Married,70309,42850,60.94%
ATQCUS2563,35-45,Mumbai,Salaried IT Employees,Female,Married,64132,35435,55.25%
ATQCUS2564,35-45,Mumbai,Salaried IT Employees,Female,Married,67553,39524,58.51%
ATQCUS2565,35-45,Mumbai,Salaried IT Employees,Female,Married,65052,39620,60.91%
ATQCUS2566,35-45,Mumbai,Salaried IT Employees,Female,Married,69283,41150,59.39%
ATQCUS2567,35-45,Mumbai,Salaried IT Employees,Female,Married,66406,40536,61.04%
ATQCUS2568,35-45,Mumbai,Salaried IT Employees,Female,Married,62579,38885,62.14%
ATQCUS2569,35-45,Mumbai,Salaried IT Employees,Female,Married,65409,38648,59.09%
ATQCUS2570,35-45,Mumbai,Salaried IT Employees,Female,Married,65261,40439,61.97%
ATQCUS2571,35-45,Mumbai,Salaried IT Employees,Female,Married,71287,45056,63.20%
ATQCUS2572,35-45,Mumbai,Salaried IT Employees,Female,Married,68302,40650,59.51%
ATQCUS2573,35-45,Mumbai,Salaried IT Employees,Female,Married,65564,38655,58.96%
ATQCUS2574,35-45,Mumbai,Salaried IT Employees,Female,Married,61032,37790,61.92%
ATQCUS2575,35-45,Mumbai,Salaried IT Employees,Female,Married,63698,39184,61.52%
ATQCUS2576,35-45,Mumbai,Salaried IT Employees,Female,Married,69447,38788,55.85%
ATQCUS2577,35-45,Mumbai,Salaried IT Employees,Female,Married,67885,38943,57.37%
ATQCUS2578,35-45,Mumbai,Salaried Other Employees,Female,Married,42988,23805,55.38%
ATQCUS2579,35-45,Mumbai,Salaried Other Employees,Female,Married,40067,20245,50.53%
ATQCUS2580,35-45,Mumbai,Salaried Other Employees,Female,Married,44718,23893,53.43%
ATQCUS2581,35-45,Mumbai,Salaried Other Employees,Female,Married,41484,21216,51.14%
ATQCUS2582,35-45,Mumbai,Salaried Other Employees,Female,Married,41352,21112,51.05%
ATQCUS2583,35-45,Mumbai,Salaried Other Employees,Female,Married,42038,21655,51.51%
ATQCUS2584,35-45,Mumbai,Salaried Other Employees,Female,Married,42078,21132,50.22%
ATQCUS2585,35-45,Mumbai,Salaried Other Employees,Female,Married,41343,20962,50.70%
ATQCUS2586,35-45,Mumbai,Salaried Other Employees,Female,Married,42707,21176,49.58%
ATQCUS2587,35-45,Mumbai,Salaried Other Employees,Female,Married,39288,19463,49.54%
ATQCUS2588,35-45,Mumbai,Salaried Other Employees,Female,Married,42172,22947,54.41%
ATQCUS2589,35-45,Mumbai,Salaried Other Employees,Female,Married,42173,19593,46.46%
ATQCUS2590,35-45,Mumbai,Salaried Other Employees,Female,Married,42095,20472,48.63%
ATQCUS2591,35-45,Mumbai,Salaried Other Employees,Female,Married,41508,20202,48.67%
ATQCUS2592,35-45,Mumbai,Salaried Other Employees,Female,Married,39120,19111,48.85%
ATQCUS2593,35-45,Mumbai,Salaried Other Employees,Female,Married,40707,19333,47.49%
ATQCUS2594,35-45,Mumbai,Salaried Other Employees,Female,Married,43530,23173,53.23%
ATQCUS2595,35-45,Mumbai,Salaried Other Employees,Female,Married,40025,20462,51.12%
ATQCUS2596,35-45,Mumbai,Salaried Other Employees,Female,Married,42364,21538,50.84%
ATQCUS2597,35-45,Mumbai,Salaried Other Employees,Female,Married,40265,18861,46.84%
ATQCUS2598,35-45,Mumbai,Salaried Other Employees,Female,Married,40143,19887,49.54%
ATQCUS2599,35-45,Mumbai,Salaried Other Employees,Female,Married,39410,18962,48.11%
ATQCUS2600,35-45,Mumbai,Salaried Other Employees,Female,Married,41023,19794,48.25%
ATQCUS2601,35-45,Mumbai,Salaried Other Employees,Female,Married,43973,23399,53.21%
ATQCUS2602,35-45,Mumbai,Salaried Other Employees,Female,Married,40592,21009,51.76%
ATQCUS2603,35-45,Mumbai,Salaried Other Employees,Female,Married,43642,19349,44.33%
ATQCUS2604,35-45,Mumbai,Salaried Other Employees,Female,Married,38636,20185,52.24%
ATQCUS2605,35-45,Mumbai,Salaried Other Employees,Female,Married,42173,22607,53.60%
ATQCUS2606,35-45,Mumbai,Business Owners,Female,Married,72782,25158,34.57%
ATQCUS2607,35-45,Mumbai,Business Owners,Female,Married,71642,27268,38.06%
ATQCUS2608,35-45,Mumbai,Business Owners,Female,Married,72494,28022,38.65%
ATQCUS2609,35-45,Mumbai,Business Owners,Female,Married,75865,30274,39.91%
ATQCUS2610,35-45,Mumbai,Business Owners,Female,Married,74237,29881,40.25%
ATQCUS2611,35-45,Mumbai,Business Owners,Female,Married,71928,26667,37.07%
ATQCUS2612,35-45,Mumbai,Business Owners,Female,Married,77387,33582,43.39%
ATQCUS2613,35-45,Mumbai,Business Owners,Female,Married,76920,29513,38.37%
ATQCUS2614,35-45,Mumbai,Freelancers,Female,Married,39423,21186,53.74%
ATQCUS2615,35-45,Mumbai,Freelancers,Female,Married,36074,19535,54.15%
ATQCUS2616,35-45,Mumbai,Freelancers,Female,Married,37577,19801,52.69%
ATQCUS2617,35-45,Mumbai,Freelancers,Female,Married,37661,20191,53.61%
ATQCUS2618,35-45,Mumbai,Freelancers,Female,Married,35203,19422,55.17%
